index,premise,hypothesis,label,readable_label,negated_part
1329,Uma drusa de cristal enfeita a escrivaninha,Não há um adorno de cristal na escrivaninha.,0,contradiction,hypothesis
1331,Um homem negro está aplicando colírio nos olhos,Um indivíduo de pele escura não está colocando gotas em seus olhos.,0,contradiction,hypothesis
1332,Um cisne majestoso está repousando na margem de um lago sereno,Não existe um cisne na margem de um lago.,0,contradiction,hypothesis
1335,"Objetos, incluindo livros e máquinas de escrever, estão dispostos em prateleiras",Livros e máquinas de escrever não estão organizados em prateleiras.,0,contradiction,hypothesis
1339,Visitantes e pesquisadores estão presentes no sítio geológico,Não há pessoas no sítio geológico.,0,contradiction,hypothesis
1340,Uma menina está pulando enquanto joga tênis de praia com um instrutor,Uma menina não está jogando tênis de praia com um instrutor ou está parada.,0,contradiction,hypothesis
1345,Uma mulher está de pé,A mulher está sentada.,0,contradiction,hypothesis
1349,O indivíduo está afinando o violão,O indivíduo não está ajustando as cordas do violão.,0,contradiction,hypothesis
1351,A vacinação está sendo realizada pelo sistema drive thru,As pessoas não estão recebendo a vacina através do sistema drive thru.,0,contradiction,hypothesis
1357,Um gato preto não está comendo ração do prato,O gato preto está se alimentando.,0,contradiction,hypothesis
1360,O texto celebra o Dia das Mulheres,O texto não é uma homenagem ao Dia das Mulheres.,0,contradiction,hypothesis
1363,"A cama está arrumada e sobre ela há uma bandeja com uma xícara de café, uma agenda e um notebook","Não há uma xícara de café, uma agenda e um notebook na cama arrumada.",0,contradiction,hypothesis
1366,Um broche de tampa metalizada está fixado no centro de um tecido branco de algodão,Não há uma tampa metalizada presa em um tecido branco.,0,contradiction,hypothesis
1367,Os estudantes da turma posam juntos com um grande cartaz que contém informações sobre um campeonato,Os estudantes não estão posando com um cartaz sobre um campeonato,0,contradiction,hypothesis
1368,"O céu exibe tons de amarelo, laranja e vermelho como se estivesse em chamas",O céu não tem cores quentes similares ao fogo,0,contradiction,hypothesis
1372,Um garoto jovem está comercializando seu patinete,Um garoto não está vendendo seu patinete,0,contradiction,hypothesis
1377,Um empresário está em seu local de trabalho enquanto a taxa de abertura de empresas aumenta,O empresário não está no escritório ao mesmo tempo que há um aumento na criação de novas empresas,0,contradiction,hypothesis
1378,"A lancheria serve um sanduíche composto por pão tipo baguete, alface, tomate, pepino, queijo, carne e bacon",A lancheria não tem em seu menu um sanduíche com bacon,0,contradiction,hypothesis
1379,"Várias crianças estão de mãos dadas em três fileiras, simbolizando os jovens beneficiados pelo projeto",O projeto não beneficia jovens.,0,contradiction,hypothesis
1383,Uma cadela está se divertindo com folhas e demonstrando um comportamento travesso,Uma cadela não se diverte brincando com folhas e não age de maneira travessa.,0,contradiction,hypothesis
1389,O pesquisador ressalta a importância fundamental da mobilidade e expressão em todas as atividades,O pesquisador não destaca a necessidade de mobilidade e expressão em todas as atividades.,0,contradiction,hypothesis
1391,Uma criança está se divertindo com seu carrinho de brinquedo,Uma criança não está brincando com um carrinho de brinquedo,0,contradiction,hypothesis
1392,"Existem cinco sapatos diferentes em exibição, três dos quais são de salto alto",Não há três sapatos de salto alto em exibição,0,contradiction,hypothesis
1393,Atores e atrizes da peça estão vestidos com seus figurinos para a promoção do espetáculo,Os atores não estão vestidos para a promoção do espetáculo,0,contradiction,hypothesis
1396,A informação principal é que restam alguns dias para as eleições,As eleições ocorreram,0,contradiction,hypothesis
1397,Uma garrafa de vinho tinto está junto à ingredientes para uma macarronada,A garrafa de vinho tinto não faz parte dos ingredientes para a macarronada,0,contradiction,hypothesis
1398,Formigas estão localizadas em um espinho de uma acácia,Não existem formigas em um espinho de acácia,0,contradiction,hypothesis
1400,"Eu e minha noiva tiramos uma selfie durante nosso casamento, junto com fotos de família",Nenhuma foto foi tirada durante o casamento,0,contradiction,hypothesis
1401,A loja anuncia a possibilidade de encomendar brigadeiros,A loja não oferece serviços de encomendas,0,contradiction,hypothesis
1413,Não tem nenhum homem tocando piano,O piano está sendo tocado por um homem,0,contradiction,hypothesis
1414,"O escritório possui uma vista para um jardim com árvores verdes, bromélias e uma fonte de água corrente",O escritório não tem visão para um jardim com uma fonte de água corrente,0,contradiction,hypothesis
1419,"A linha retrátil de produtos, incluindo garrafas, copos e marmitas, está em exibição no estande da empresa",Não há uma variedade de produtos reutilizáveis sendo exibidos no estande da empresa,0,contradiction,hypothesis
1420,Um estudo revela que mais de 1 milhão de pessoas morrem anualmente devido a doenças transmitidas por insetos,"Anualmente, poucas mortes são causadas por doenças transmitidas por insetos",0,contradiction,hypothesis
1428,Não há nenhuma mulher lendo um livro sob a sombra de uma árvore em uma tarde de primavera,Há alguém lendo um livro sob a sombra de uma árvore em uma tarde de primavera,0,contradiction,hypothesis
1430,"Um homem, sem camisa e com uma bolsa a tiracolo, está diante de uma montanha rochosa enquanto o céu se enche de nuvens ao longe",Um homem sem camisa não está em frente a uma montanha com o céu nublado ao fundo.,0,contradiction,hypothesis
1432,O garoto da camisa vermelha está desenhando,Não há um desenho sendo feito pelo garoto da camisa vermelha,0,contradiction,hypothesis
1433,Um profissional de saúde está realizando radioterapia em um paciente deitado,Um paciente deitado não está recebendo radioterapia de um profissional de saúde,0,contradiction,hypothesis
1435,"Uma taça de milkshake é decorada com flocos, tubetes e chantilly",A taça de milkshake não tem enfeites,0,contradiction,hypothesis
1438,Um potinho contendo rolinhos de sorvete está sendo coberto com uma calda de chocolate,Rolinhos de sorvete não estão sendo regados com uma calda de chocolate,0,contradiction,hypothesis
1440,Um carro está de cabeça para baixo em meio ao caos,O carro não virou durante um evento caótico,0,contradiction,hypothesis
1441,A senhora serviu um bule de chá aos seus convidados,Os convidados da senhora não receberam chá.,0,contradiction,hypothesis
1443,O topo de uma árvore de Natal está decorado,A árvore de Natal não tem decoração,0,contradiction,hypothesis
1448,Um peixe está balançando sua cauda na superfície do mar,Não existe um peixe movendo sua cauda na superfície do mar,0,contradiction,hypothesis
1449,Uma mulher está admirando as gravuras da coleção na parede enquanto está parada na escada do local,Uma mulher não está na escada olhando as gravuras da coleção na parede,0,contradiction,hypothesis
1452,"Potes, tigelas e copos de vidro estão expostos, com uma das tigelas contendo peras",Não há peras em uma das tigelas de vidro expostas,0,contradiction,hypothesis
1460,"Uma estante está repleta de discos e uma vitrola, adornada com iluminação decorativa diferenciada",A iluminação decorativa não está adornando uma estante com discos e uma vitrola,0,contradiction,hypothesis
1461,O gato está dormindo na cadeira,O felino não está repousando sobre a cadeira.,0,contradiction,hypothesis
1462,O pequeno garoto de vermelho está se divertindo no balanço,Não existe um garoto no balanço.,0,contradiction,hypothesis
1463,"A frigideira contém queijo, bacon, milho e frango","Não há queijo, bacon, milho e frango na frigideira",0,contradiction,hypothesis
1464,A psicóloga alerta sobre casos de tristeza profunda e depressão,A psicóloga não está aconselhando sobre o perigo de tristeza intensa e depressão.,0,contradiction,hypothesis
1465,"Uma mulher está sentada na montanha-russa, usando óculos 3D e fone de ouvido",Uma mulher não está em uma montanha-russa.,0,contradiction,hypothesis
1469,O chimpanzé está rodeado de folhas na floresta,Não há folhas ao redor do chimpanzé na floresta.,0,contradiction,hypothesis
1470,Uma pessoa está sentada enquanto joga em várias telas,Não há uma pessoa jogando em diversas telas enquanto está sentada,0,contradiction,hypothesis
1471,O robô está convidando para uma demonstração do dispositivo no próximo sábado,Nenhuma demonstração do dispositivo será realizada no próximo sábado com o robô.,0,contradiction,hypothesis
1475,"Um prato de ovos mexidos, salsichas e queijo é colocado na mesa ao lado de uma xícara de chá preto com leite",Não há um prato de comida e uma xícara de chá preto na mesa,0,contradiction,hypothesis
1476,A chuva está caindo no rosto do garoto que está de casaco azul,O menino de casaco azul não está se molhando na chuva,0,contradiction,hypothesis
1484,Há livros infantis disponíveis na biblioteca,A biblioteca não possui livros destinados ao público infantil,0,contradiction,hypothesis
1487,Um gato siamês está brincando no jardim com um novelo de lã entre as patas,O gato siamês não está no jardim.,0,contradiction,hypothesis
1489,Um homem está observando o trânsito em frente à sua residência,O homem não está em frente à sua casa olhando o trânsito,0,contradiction,hypothesis
1493,Uma mulher está parada diante de um espelho,Uma mulher não está em frente a um espelho,0,contradiction,hypothesis
1495,Um menino vestindo uma blusa regata azul está observando uma foto,O menino não está observando uma foto enquanto veste uma blusa regata azul.,0,contradiction,hypothesis
1497,As atrizes protagonistas da novela são mostradas,As atrizes principais da novela não estão sendo apresentadas,0,contradiction,hypothesis
1500,Uma pessoa está protegendo um violão,Não há uma pessoa cuidando de um instrumento musical,0,contradiction,hypothesis
1504,"Um indivíduo está sentado à beira do mar, sendo atingido por uma onda",O indivíduo não está sendo atingido por uma onda enquanto está sentado à beira do mar,0,contradiction,hypothesis
1510,Os guardas municipais estão em treinamento na escola,Os guardas municipais não estão se preparando na escola.,0,contradiction,hypothesis
1511,Jovens estão reunidos ao redor de uma mensagem em uma janela de computador que os lembra de fazer algo por si mesmos hoje,Jovens não estão juntos olhando uma mensagem em uma tela de computador,0,contradiction,hypothesis
1512,Não tem nenhuma mulher bebendo café,Nem todas as mulheres presentes estão evitando o café.,2,neutral,hypothesis
1516,O homem não está misturando molho em uma tigela,O homem não está evitando mexer o molho na tigela,0,contradiction,hypothesis
1522,Um homem está andando com um cão na chuva,Um homem não está caminhando com seu cachorro sob a chuva,0,contradiction,hypothesis
1525,A frase sugere que o pensamento é uma forma de a alma se comunicar consigo mesma,O pensamento não é uma maneira da alma falar consigo mesma,0,contradiction,hypothesis
1528,Dois atletas paraolímpicos em cadeiras de rodas estão competindo em uma corrida,Não há uma competição de corrida com a participação de atletas paraolímpicos em cadeiras de rodas.,0,contradiction,hypothesis
1529,Um castelo está sendo observado por uma jovem morena,Uma jovem de cabelos escuros não está olhando para um castelo,0,contradiction,hypothesis
1532,Atletas de duas diferentes categorias estão treinando juntos,"Não estão todos treinando na mesma área, apesar de pertencerem a categorias diferentes.",0,contradiction,hypothesis
1534,Um mergulhador azul está alimentando um golfinho,O golfinho não está sendo alimentado por um mergulhador,0,contradiction,hypothesis
1535,A eletricidade não voltou e o banho ainda será com água fria,"A eletricidade não está desligada, portanto o chuveiro elétrico funcionará e o banho não será com água fria.",0,contradiction,hypothesis
1539,Uma mulher está partindo uma corrente com um machado,Uma mulher não está usando um machado para romper uma corrente.,0,contradiction,hypothesis
1545,O treinador e dois jogadores comemoram abraçados após marcarem o gol da vitória,O gol da vitória não foi marcado,0,contradiction,hypothesis
1546,"Dois gatos, um cinza e outro laranja, estão brincando despreocupadamente juntos no quintal",Não há um gato cinza e um gato laranja brincando juntos.,0,contradiction,hypothesis
1549,Os filhos da pessoa estão aproveitando as férias brincando com amigos e comendo pipoca,As crianças da pessoa não estão se divertindo e comendo pipoca,0,contradiction,hypothesis
1550,Um bebê está mamando no peito da mãe,O bebê não está se alimentando no peito da mãe,0,contradiction,hypothesis
1553,Não há nenhum barco de vela vermelho navegando contra a correnteza,Existe um barco de vela vermelho navegando na direção oposta ao fluxo da água.,0,contradiction,hypothesis
1554,Não existe nenhum homem abandonando um bebê em um beco sujo,Algum bebê está sendo abandonado em um beco sujo por um homem.,0,contradiction,hypothesis
1557,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça não está localizada em uma área urbana.,0,contradiction,hypothesis
1561,Não há nenhum coelho saltando buracos,Os coelhos estão saltando buracos.,0,contradiction,hypothesis
1563,Os pais estão observando suas trigêmeas recém-nascidas,Não há um trio de irmãs recém-nascidas sendo olhadas pelos pais,0,contradiction,hypothesis
1564,Uma chaminé de fábrica está emitindo resíduos,A fábrica não está em funcionamento,0,contradiction,hypothesis
1574,Servidores públicos participaram do da gincana,A gincana não contou com a participação de servidores públicos.,0,contradiction,hypothesis
1576,As crianças ajudaram na limpeza do pátio da escola e os professores estão felizes por isso,Os professores não estão contentes com a ação das crianças,0,contradiction,hypothesis
1579,Jovens em trajes de esporte não estão jogando bola no campo,Há alguém jogando bola no campo em trajes de esporte,0,contradiction,hypothesis
1581,Uma mulher branca de cabelo castanho escuro está usando um chapéu de palha e óculos escuros em um dia ensolarado,A mulher não está protegendo os olhos do sol com óculos escuros.,0,contradiction,hypothesis
1582,Um peixe prateado está saltando graciosamente fora do mar,Um peixe não está realizando um salto acrobático para fora do mar,0,contradiction,hypothesis
1584,Não tem nenhuma mulher interferindo,As mulheres não estão evitando a interferência,0,contradiction,hypothesis
1585,"Vários homens se reúnem e se abraçam, formando um círculo no centro de um campo de futebol",Um grupo de homens não está formando um círculo no campo de futebol através de um abraço coletivo,0,contradiction,hypothesis
1586,Alunos estão realizando experimentos em um laboratório,Experimentos não estão sendo realizados por alunos em um laboratório,0,contradiction,hypothesis
1594,Um cachorro está se divertindo com uma bola velha,O cachorro não está brincando com uma bola já usada,0,contradiction,hypothesis
1596,No banheiro há um porta-sabonete e uma planta,Não existe uma planta no banheiro.,0,contradiction,hypothesis
1602,Um homem está distribuindo cestas básicas para as pessoas,Ninguém está ajudando pessoas fornecendo cestas básicas,0,contradiction,hypothesis
1603,As folhas estão paradas,Há vento agitando as folhas.,0,contradiction,hypothesis
1610,Cinco homens estão presentes na tela,Não existe um grupo de cinco homens na tela,0,contradiction,hypothesis
1619,Crianças estão preparando um bolo,Não existe um bolo sendo feito.,0,contradiction,hypothesis
1620,Um gato preto está deitado em uma almofada,Não existe um gato preto repousando sobre um objeto macio.,0,contradiction,hypothesis
1622,Uma mulher de jaqueta vermelha está tendo dificuldades para dirigir um carro esportivo,A mulher na jaqueta vermelha não está com problemas ao conduzir o veículo esportivo.,0,contradiction,hypothesis
1626,O indivíduo que dirige o carro está observando a colisão de outro motorista,A pessoa ao volante não está vendo a colisão de outro motorista,0,contradiction,hypothesis
1630,Um prendedor de cabelo tem o formato de uma folha de maconha,O prendedor de cabelo não é em formato de folha de maconha,0,contradiction,hypothesis
1633,Um capelo e um diploma são representados em um desenho,O desenho não representa uma formatura.,0,contradiction,hypothesis
1634,Uma mulher está escalando uma cerca baixa,A mulher não está subindo a cerca que não é alta,0,contradiction,hypothesis
1638,A parede inteira está coberta pelo cartaz do filme,O filme não tem um cartaz que cobre toda a parede.,0,contradiction,hypothesis
1641,"Uma mulher está contemplando o pôr do sol, enquanto crianças brincam entre as casas ao seu redor",Uma mulher não está observando o pôr do sol enquanto crianças brincam ao redor.,0,contradiction,hypothesis
1642,Os filhotes de cachorro nos cestos estão sendo usados como adereços para um comercial de televisão,Os filhotes de cachorro não estão aparecendo em um comercial de televisão como adereços,0,contradiction,hypothesis
1648,Uma pequena garota está desenhando na praia com seu pai,A garota não está na praia com seu pai.,0,contradiction,hypothesis
1651,Um garoto está calçando botas de neve e segurando um esqui azul ao lado de uma menina de blusa rosa e luvas roxas,Um garoto não está segurando um equipamento de esqui e não está ao lado de uma menina usando roupas coloridas,0,contradiction,hypothesis
1652,O indivíduo em estado de tranquilidade não busca conflito com outros,O indivíduo tranquilo não evita situações de conflito,0,contradiction,hypothesis
1655,Girafas só dormem até 30 minutos por dia,As girafas dormem mais do que 30 minutos diariamente.,0,contradiction,hypothesis
1656,"Uma cumbuca preta contém nhoque de batata doce com ragu de rabada, agrião e brotos por cima",Nhoque de batata doce com ragu de rabada não é servido em uma cumbuca preta,0,contradiction,hypothesis
1660,Um estudo revela que alguns brasileiros se tornam milionários diariamente,Não há brasileiros que se tornam ricos todos os dias,0,contradiction,hypothesis
1661,Um relógio de ponto digital preto deve ser usado pelo empregados,Os empregados não devem usar um relógio de ponto digital.,0,contradiction,hypothesis
1663,Dois rapazes estão agachados consertando um cilindro comprido e oco,Os rapazes não estão consertando algo.,0,contradiction,hypothesis
1664,Um estudo revela que a expectativa de vida diminui ao consumir mais de sete latas de cerveja por semana,Consumir mais de sete latas de cerveja por semana não pode reduzir a expectativa de vida.,0,contradiction,hypothesis
1667,Engrenagens estão fixadas em uma parede e contidas em uma caixa de inox polido,A caixa de inox polido não contém engrenagens.,0,contradiction,hypothesis
1672,Uma máscara branca e um par de luvas azuis descartáveis estão jogadas no chão,Um par de luvas azuis e uma máscara não estão no chão.,0,contradiction,hypothesis
1673,Uma mulher está picando alho,Ninguém está preparando comida.,0,contradiction,hypothesis
1680,Três adolescentes estão flutuando em uma bóia de flamingo inflável no lago,Não há adolescentes em uma bóia inflável no lago,0,contradiction,hypothesis
1684,Um garoto está praticando uma melodia no piano,Um garoto não está tocando piano,0,contradiction,hypothesis
1688,Os homens não estão jogando bola no parque,Há homens jogando bola no parque,0,contradiction,hypothesis
1694,Uma mulher possui um chip localizado atrás de sua orelha,Não existe um objeto tecnológico localizado atrás da orelha de uma mulher,0,contradiction,hypothesis
1700,Uma espiga de milho se destaca em meio a uma plantação,Não existe uma plantação de milho.,0,contradiction,hypothesis
1702,Um homem está sendo cuidadosamente barbeado por uma mulher,Uma mulher não está barbeando um homem com cuidado,0,contradiction,hypothesis
1706,Um sofá cinza adornado com almofadas está posicionado em uma sala,O sofá com almofadas não está na sala,0,contradiction,hypothesis
1708,Um pedaço de tecido está sendo costurado por uma mulher,Uma mulher não está costurando um tecido,0,contradiction,hypothesis
1710,Um vestido infantil feminino é estampado com nuvens e arco-íris,O vestido infantil feminino não tem desenhos de nuvens e arco-íris.,0,contradiction,hypothesis
1711,Cada foto foi detalhada nos recursos de acessibilidade,Nem todas as imagens contêm descrições acessíveis,0,contradiction,hypothesis
1714,Uma pesquisa revela que o maior fator de estresse no ambiente de trabalho é a descoberta de um erro cometido,A descoberta de um erro cometido não é a principal causa de estresse no ambiente de trabalho,0,contradiction,hypothesis
1718,Uma carteira de trabalho está sendo exibida,Alguém não está mostrando uma carteira de trabalho,0,contradiction,hypothesis
1721,"Os atletas, após o término da corrida, exibem suas medalhas com sorrisos no rosto",Os atletas não estão felizes por terem terminado a corrida.,0,contradiction,hypothesis
1734,Um mini espantalho é feito de palha e retalhos,O espantalho pequeno não é composto por retalhos e palha,0,contradiction,hypothesis
1743,Mãos masculinas tatuadas estão realizando trabalhos manuais em madeira,As mãos tatuadas não estão trabalhando com madeira.,0,contradiction,hypothesis
1747,Nenhum pássaro está voando sob a chuva,Os pássaros não estão se abrigando da chuva,0,contradiction,hypothesis
1748,"Três meninos de camiseta branca estão sentados de costas, observando um lago",Não tem pessoas observando um lago,0,contradiction,hypothesis
1751,O deputado possui uma foto do dia de seu casamento em seu acervo pessoal,Não há uma foto do dia do casamento do deputado em seu acervo pessoal,0,contradiction,hypothesis
1752,Ciclistas não estão pedalando em fila pela montanha acima,Os ciclistas não estão subindo a montanha de maneira dispersa.,0,contradiction,hypothesis
1757,Um idoso é visto dentro de um barril,Não há um homem mais velho dentro de um barril,0,contradiction,hypothesis
