index,premise,hypothesis,label,readable_label,negated_part
1385,Uma pessoa está deslizando na água em um jet ski,"Uma pessoa não está relaxando na praia, longe da água",1,entailment,hypothesis
1386,"Um salão está cheio de pessoas, algumas sentadas e outras de pé",O salão não está completamente vazio,1,entailment,hypothesis
1390,Jovens estão reunidos ao redor de uma mensagem em uma janela de computador que os lembra de fazer algo por si mesmos hoje,Jovens não estão reunidos ao redor de uma mensagem em uma janela de computador que os lembra de não fazer nada hoje,1,entailment,hypothesis
1395,Não há nenhum homem tamborilando seus pés,Ninguém está tamborilando seus pés.,1,entailment,hypothesis
1399,A loja anuncia a possibilidade de encomendar brigadeiros,A loja aceita encomendas de brigadeiros.,2,neutral,hypothesis
1402,Uma espiga de milho se destaca em meio a uma plantação,A plantação tem espigas de milho.,2,neutral,hypothesis
1403,O indivíduo que dirige o carro está observando a colisão de outro motorista,O indivíduo que dirige o carro está de olhos bem abertos ao ver a colisão de outro motorista,2,neutral,hypothesis
1404,"A seleção de atletas está reunida, com algumas delas em pé e outras sentadas",Nem todos os atletas estão sentados.,1,entailment,hypothesis
1405,"Existem cinco sapatos diferentes em exibição, três dos quais são de salto alto",Nem todos os sapatos em exibição são de salto alto,1,entailment,hypothesis
1406,"O caminhão de bombeiros, que é vermelho, está acelerando pela rua",O caminhão de bombeiros não está estacionado na rua,1,entailment,hypothesis
1407,O autor afirma ter sido maltratado e desvalorizado antes da fama,"O autor não foi muito valorizado, mesmo antes da fama",1,entailment,hypothesis
1408,Policiais estão em ação numa área dominada pelo tráfico de drogas,Policiais não estão evitando a área dominada pelo tráfico de drogas,1,entailment,hypothesis
1409,Uma mulher está agachada e sofrendo de dor enquanto se exercita,A mulher não está confortavelmente relaxada enquanto se exercita,1,entailment,hypothesis
1410,Uma mulher loira está afinando um violino e organizando partituras,A mulher loira não está tocando o violino nem dançando.,1,entailment,hypothesis
1412,Uma mulher está usando um chapéu azul e sentada próxima a uma bicicleta rosa sobre a grama verde com o lago ao fundo,A mulher não está usando um chapéu vermelho nem sentada próxima a uma moto azul,1,entailment,hypothesis
1423,Um garotinho está sentado segurando carinhosamente a cabeça de um cachorrinho próximo à sua,O garotinho não está mostrando medo do cachorro.,1,entailment,hypothesis
1424,Um cachorro está pintando um quadro,O cachorro não está dormindo.,1,entailment,hypothesis
1425,Uma fogueira arde intensamente com brasas vermelhas e chamas amarelas e laranjas,A fogueira não está apagada.,1,entailment,hypothesis
1429,Duas mulheres estão montadas em um elefante e outro elefante está em destaque à frente,As duas mulheres não estão montadas em um cavalo,1,entailment,hypothesis
1431,"Uma apresentação de dança está ocorrendo, com todos os participantes vestidos de preto e em movimento",Os dançarinos da apresentação não estão todos vestidos de branco.,1,entailment,hypothesis
1434,"Um profissional da saúde está aplicando uma vacina em uma mulher, e ambos estão utilizando máscaras de proteção",Alguém está usando máscaras de proteção.,1,entailment,hypothesis
1436,Não tem nenhum homem preparando café na cozinha,Não tem um homem cozinhando café.,1,entailment,hypothesis
1439,Não há nenhuma criança brincando no parquinho,Nenhuma criança está brincando no parquinho,1,entailment,hypothesis
1442,Não existe nenhuma mulher cortando um bolo com uma espátula,Nenhuma mulher está evitando cortar um bolo com uma espátula.,1,entailment,hypothesis
1444,Uma mão está segurando uma casquinha de sorvete de dois sabores,A casquinha de sorvete tem vários sabores,2,neutral,hypothesis
1445,Ao lado da casa há uma pequena lavoura de feijão,Existe alguma lavoura ao lado da casa,1,entailment,hypothesis
1447,"Um pacote de massa de pastel fresca, sem glúten e sem leite, está sobre uma mesa",A pasta de pastel sobre a mesa não contém glúten e leite.,1,entailment,hypothesis
1450,"Participantes estão sentados em cadeiras pretas em uma oficina, com o orientador e uma intérprete de Libras à frente",Os participantes não estão em pé durante a oficina.,1,entailment,hypothesis
1451,Um peixe está balançando sua cauda na superfície do mar,O peixe está evitando balançar sua cauda na superfície do mar,1,entailment,hypothesis
1459,Um gato branco e cinza está sentado na areia,Um gato branco e cinza está imóvel na grama.,2,neutral,hypothesis
1473,Duas crianças estão sorrindo enquanto brincam no tapete da sala,As crianças não estão chorando na cozinha.,1,entailment,hypothesis
1477,O plenário da assembleia está em exibição,O plenário da assembleia está aberto para visitação.,1,entailment,hypothesis
1478,O indulto para condenado por corrupção poderá ser proibido,O indulto para condenados por corrupção nunca será permitido.,1,entailment,hypothesis
1480,Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas não estão paradas ao lado de uma loja de doces,1,entailment,hypothesis
1485,Diferentes conjuntos de pares de brincos estão a venda,Há brincos disponíveis para venda,1,entailment,hypothesis
1486,Uma equipe de chefs está exibindo seus pratos gourmet e posando para a fotografia,A equipe de chefs não está posando para fotos sem pratos.,1,entailment,hypothesis
1488,Três mulheres e um garoto ao lado de uma cerca de bambu estão fazendo poses divertidas,As três mulheres e o garoto não estão sérios ao lado de uma cerca de bambu,1,entailment,hypothesis
1496,Um personagem do filme fez muito sucesso,O personagem do filme foi notado pelo público,1,entailment,hypothesis
1503,Um prato do restaurante contém filé de salmão acompanhado de batatas,O prato do restaurante tem salmão e batatas,1,entailment,hypothesis
1505,Um homem de patins não está no céu próximo a uma montanha,Um homem de patins não está voando no céu próximo a uma montanha,1,entailment,hypothesis
1507,Um garoto jovem está comercializando seu patinete,O garoto jovem não está comprando um patinete,1,entailment,hypothesis
1509,"Duas mães estão sentadas sendo maquiadas, com uma mesa cheia de produtos de maquiagem entre elas",As duas mães não estão se maquiando sem nenhum produto,1,entailment,hypothesis
1515,Um homem está assando peixe,Há alguém assando peixe,1,entailment,hypothesis
1521,Petiscos e bebidas está sendo servido aos convidados,Alguns petiscos ou bebidas estão sendo servidos para os convidados.,1,entailment,hypothesis
1526,A receita proposta promete promover uma super-hidratação para prolongar a vida dos fios de cabelo,A receita tem algum efeito sobre a hidratação ou a longevidade dos fios de cabelo.,1,entailment,hypothesis
1531,Um homem está distribuindo cestas básicas para as pessoas,Um homem não está pegando cestas básicas das pessoas,1,entailment,hypothesis
1536,No banheiro há um porta-sabonete e uma planta,Há alguns objetos no banheiro.,1,entailment,hypothesis
1541,Um homem está aparando a barba meticulosamente,O homem não está deixando a barba crescer,1,entailment,hypothesis
1543,Muitos surfistas estão deslizando sobre as ondas,Os surfistas não estão parados na areia da praia.,1,entailment,hypothesis
1544,Um sofá cinza adornado com almofadas está posicionado em uma sala,Há um sofá na sala.,1,entailment,hypothesis
1551,"Uma mulher idosa está de costas, olhando para uma janela",A mulher idosa não está de frente para a janela,1,entailment,hypothesis
1556,Um homem de pele branca está aplicando creme no seu rosto,O homem está cuidando de sua pele.,1,entailment,hypothesis
1559,Um bolo de chocolate está decorado com cobertura de morango,O bolo de chocolate tem alguma cobertura.,1,entailment,hypothesis
1569,Seis participantes estão em uma reunião ao redor de uma mesa,Há algumas pessoas reunidas na mesa.,2,neutral,hypothesis
1570,Um gato com pelagem branca e laço azul está deitado no sofá,Um gato com pelagem não branca e laço não azul está deitado no sofá.,1,entailment,hypothesis
1572,Um homem está andando com um cão na chuva,O homem está caminhando acompanhado por um cachorro,2,neutral,hypothesis
1575,Três palhaças estão se apresentando no espetáculo,Existem algumas palhaças performando no espetáculo,2,neutral,hypothesis
1580,Um castelo está sendo observado por uma jovem morena,Não apenas idosos estão observando o castelo,1,entailment,hypothesis
1583,Um broto está nascendo no solo,Tem algo crescendo no solo.,2,neutral,hypothesis
1587,Uma mulher de jaqueta vermelha está tendo dificuldades para dirigir um carro esportivo,A mulher de jaqueta vermelha não está dirigindo perfeitamente um carro esportivo.,1,entailment,hypothesis
1588,Um homem está soltando um pássaro,Algum pássaro está sendo solto,2,neutral,hypothesis
1590,Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida tem a capacidade de alegrar as pessoas,2,neutral,hypothesis
1593,O garoto da camisa vermelha está desenhando,O garoto da camisa vermelha não está correndo ao ar livre,1,entailment,hypothesis
1595,Um templo está em chamas na avenida principal,O templo não está destruído na avenida principal,1,entailment,hypothesis
1600,O homem acredita que as pessoas não valem o derramamento de lágrimas,O homem acredita que as pessoas não são indignas de suas lágrimas,1,entailment,hypothesis
1601,"Várias pimentas de cores verdes, laranjas e vermelhas estão reunidas","Existem pimentas vermelhas, verdes e laranjas juntas",1,entailment,hypothesis
1604,Uma gata malhada está perseguindo uma gata siamesa em uma colina pedregosa,A gata malhada não está ativa na colina,1,entailment,hypothesis
1605,O homem está misturando legumes em uma panela,A panela não está cheia,1,entailment,hypothesis
1608,Não existe nenhum corredor cansado comemorando,Não há falta de corredor cansado comemorando,1,entailment,hypothesis
1612,Uma garota está sussurrando para uma flor,A garota não está silenciosa para uma flor,1,entailment,hypothesis
1614,Uma mulher está parada na beira de um penhasco,Uma mulher não está na base de uma montanha.,1,entailment,hypothesis
1615,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas não estão ativos antes da corrida.,1,entailment,hypothesis
1618,Não tem nenhum homem tocando piano,Um homem não está evitando fazer música no piano,1,entailment,hypothesis
1621,Um mapa indica a região impactada pela chuva,O mapa mostra várias regiões afetadas pela chuva,2,neutral,hypothesis
1625,As carteiras estão vazias em uma sala de aula,As carteiras da sala de aula não estão cheias,1,entailment,hypothesis
1628,Uma máscara branca e um par de luvas azuis descartáveis estão jogadas no chão,Há máscara e luvas no chão.,1,entailment,hypothesis
1631,Uma médica está examinando a garganta de uma paciente e questiona a importância da videolaringoscopia,A médica está questionando a importância inquestionável da videolaringoscopia,2,neutral,hypothesis
1637,O mês mundial de combate ao câncer de próstata está sendo divulgado,O mês mundial de combate ao câncer de próstata está discretamente sendo divulgado,2,neutral,hypothesis
1640,Os pés de uma modelo estão calçados com um sapato de verniz,A modelo não está descalça,1,entailment,hypothesis
1646,Um homem está degustando um prato de frutos do mar,O homem não está comendo uma salada de frutas.,1,entailment,hypothesis
1647,Um par de sapatos está pendurado em um cabide,Um par de sapatos está visivelmente disposto em uma caixa,2,neutral,hypothesis
1650,Um gato branco está saltando entre os galhos de uma floresta sombria,Um gato branco está acordado na floresta sombria.,2,neutral,hypothesis
1658,"Um manequim está vestido com uma blusa mostarda de decote em V e alças finas, e uma saia branca curta com pregas na barra",O manequim não está vestido com calça e camiseta,1,entailment,hypothesis
1662,"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá não está correndo livremente na floresta,1,entailment,hypothesis
1665,Não há nenhum cachorro pulando a cerca com uma bola,Não há nenhum cachorro pulando a cerca sem uma bola,2,neutral,hypothesis
1666,"Objetos, incluindo livros e máquinas de escrever, estão dispostos em prateleiras",Objetos são colocados fora das prateleiras,2,neutral,hypothesis
1669,Uma sirene da polícia é ouvida nos arredores,O lugar não está silencioso e ouve-se uma sirene,1,entailment,hypothesis
1670,As crianças adoram brinquedos populares,As crianças não adoram brinquedos populares,2,neutral,hypothesis
1676,O pesquisador ressalta a importância fundamental da mobilidade e expressão em todas as atividades,O pesquisador não desconsidera a importância da mobilidade e expressão nas atividades,1,entailment,hypothesis
1678,"Uma estante está repleta de discos e uma vitrola, adornada com iluminação decorativa diferenciada",Discos estão presentes na estante,1,entailment,hypothesis
1681,Uma criança vestida de camisa social está segurando um dado em sua mão direita,A criança de camisa social está segurando algo em sua mão,1,entailment,hypothesis
1682,Um tênis preto tem pedrarias na biqueira,"O tênis preto não tem a biqueira lisa, sem pedrarias",1,entailment,hypothesis
1683,O senador está acompanhado de sua esposa,O senador não está sozinho,1,entailment,hypothesis
1685,Um prédio de apartamentos tem 15 andares,O prédio de apartamentos tem mais de 10 andares.,2,neutral,hypothesis
1687,Cinco homens estão presentes na tela,Há algumas pessoas na tela.,2,neutral,hypothesis
1690,Uma mulher está ralando o queijo com um utensílio,Há queijo sendo ralado.,2,neutral,hypothesis
1693,A modelo veste um biquíni azul com detalhe em verde,A modelo não está usando um vestido vermelho,1,entailment,hypothesis
1698,"Um bolo redondo é adornado com ganache, cercado por placas de chocolate e coberto com brigadeiros",O bolo redondo não está coberto apenas com creme de manteiga e sem brigadeiros.,1,entailment,hypothesis
1699,O robô está convidando para uma demonstração do dispositivo no próximo sábado,A demonstração do dispositivo com o robô não foi cancelada no próximo sábado.,1,entailment,hypothesis
1701,Profissionais de saúde estão administrando vacinas contra a gripe,Há pessoas recebendo vacina contra a gripe.,2,neutral,hypothesis
1703,"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer não é vegetariano,1,entailment,hypothesis
1704,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",A bebida não é um suco de laranja,1,entailment,hypothesis
1707,A energia elétrica não deve ser interrompida durante a pandemia,A energia elétrica não deve ser cortada durante a pandemia.,1,entailment,hypothesis
1713,"Uma família está reunida em casa, sentada no sofá",A família não está reunida fora de casa.,1,entailment,hypothesis
1716,Uma mulher está partindo uma corrente com um machado,A corrente não continua intacta.,1,entailment,hypothesis
1717,"É importante de persistir no amor, mas abandonar aqueles que não são capazes de amar",Devemos não sempre amar e nunca abandonar aqueles que não são capazes de amar.,1,entailment,hypothesis
1719,Um menino vestindo uma blusa regata azul está observando uma foto,O menino não está observando uma foto enquanto veste uma blusa regata vermelha.,1,entailment,hypothesis
1724,Sete pessoas estão sentadas à mesa posando,As sete pessoas não estão de pé.,1,entailment,hypothesis
1726,A delegação brasileira está usando quimonos tradicionais japoneses,A delegação brasileira não está usando trajes tradicionais brasileiros.,1,entailment,hypothesis
1727,Um atleta de badminton se reúne com três amigos,Não há apenas duas pessoas no encontro.,1,entailment,hypothesis
1729,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça não está localizada em uma região rural.,1,entailment,hypothesis
1730,"Uma pequena gata cinzenta está com um laço rosa, escondida entre as almofadas com um novelo de lã verde",A gata cinzenta não está correndo pela casa com um novelo de lã verde.,1,entailment,hypothesis
1731,Uma escultura de um veado sendo atacado por outros animais é cercada por muitas árvores,A escultura não está em uma área aberta sem árvores.,1,entailment,hypothesis
1735,"Alunos estão sentados em cadeiras vermelhas com material didático aberto, enquanto os instrutores permanecem de pé",Os alunos não estão de pé e os instrutores não estão sentados em cadeiras vermelhas.,1,entailment,hypothesis
1738,Cada foto foi detalhada nos recursos de acessibilidade,Todas as fotos possuem recursos de acessibilidade,1,entailment,hypothesis
1756,Não há nenhum barco de vela vermelho navegando contra a correnteza,Nenhum barco de vela vermelho está navegando contra a correnteza.,1,entailment,hypothesis
