index,premise,hypothesis,label,readable_label,negated_part
1428,Uma mulher está lendo um livro sob a sombra de uma árvore em uma tarde de primavera,Não há ninguém lendo um livro sob a sombra de uma árvore em uma tarde de primavera,0,contradiction,premise
1430,Um homem de camisa está diante de uma montanha rochosa enquanto o céu se enche de nuvens ao longe,Um homem sem camisa está em frente a uma montanha com o céu nublado ao fundo.,0,contradiction,premise
1432,O garoto da camisa vermelha não está desenhando,Há um desenho sendo feito pelo garoto da camisa vermelha,0,contradiction,premise
1433,Nenhum profissional de saúde está realizando radioterapia em um paciente deitado,Um paciente deitado está recebendo radioterapia de um profissional de saúde,0,contradiction,premise
1435,"Uma taça de milkshake não é decorada com flocos, tubetes e chantilly",A taça de milkshake tem muitos enfeites,0,contradiction,premise
1438,Um potinho contendo rolinhos de sorvete não está sendo coberto com uma calda de chocolate,Rolinhos de sorvete estão sendo regados com uma calda de chocolate,0,contradiction,premise
1440,Um carro não está de cabeça para baixo em meio ao caos,O carro virou durante um evento caótico,0,contradiction,premise
1441,A senhora não serviu um bule de chá aos seus convidados,Os convidados da senhora receberam chá.,0,contradiction,premise
1443,O topo de uma árvore de Natal não está decorado,A árvore de Natal tem decoração,0,contradiction,premise
1448,Nenhum peixe está balançando sua cauda na superfície do mar,Existe um peixe movendo sua cauda na superfície do mar,0,contradiction,premise
1449,Uma mulher não está admirando as gravuras da coleção na parede enquanto está parada na escada do local,Uma mulher está na escada olhando as gravuras da coleção na parede,2,neutral,premise
1452,"Potes, tigelas e copos de vidro estão expostos, com nenhuma das tigelas contendo peras",Há peras em uma das tigelas de vidro expostas,0,contradiction,premise
1460,"Uma estante não está repleta de discos e uma vitrola, nem adornada com iluminação decorativa diferenciada",A iluminação decorativa está adornando uma estante com discos e uma vitrola,0,contradiction,premise
1461,O gato já não está dormindo na cadeira,O felino está repousando sobre a cadeira.,0,contradiction,premise
1462,O pequeno garoto de vermelho não está se divertindo no balanço,Existe um garoto no balanço.,2,neutral,premise
1463,"A frigideira não contém queijo, bacon, milho ou frango","Há queijo, bacon, milho e frango na frigideira",0,contradiction,premise
1464,A psicóloga não alerta sobre casos de tristeza profunda e depressão,A psicóloga está aconselhando sobre o perigo de tristeza intensa e depressão.,0,contradiction,premise
1465,"Nenhuma mulher está sentada na montanha-russa, usando óculos 3D e fone de ouvido",Uma mulher está em uma montanha-russa.,0,contradiction,premise
1469,O chimpanzé não está rodeado de folhas na floresta,Há folhas ao redor do chimpanzé na floresta.,0,contradiction,premise
1470,Uma pessoa não está sentada enquanto joga em várias telas,Há uma pessoa jogando em diversas telas enquanto está sentada,0,contradiction,premise
1471,O robô não está convidando para uma demonstração do dispositivo no próximo sábado,Uma demonstração do dispositivo será realizada no próximo sábado com o robô.,0,contradiction,premise
1475,"Não há um prato de ovos mexidos, salsichas e queijo na mesa ao lado de uma xícara de chá preto com leite",Há um prato de comida e uma xícara de chá preto na mesa,0,contradiction,premise
1476,A chuva não está caindo no rosto do garoto que está de casaco azul,O menino de casaco azul está se molhando na chuva,0,contradiction,premise
1484,Não há livros infantis disponíveis na biblioteca,A biblioteca possui livros destinados ao público infantil,0,contradiction,premise
1487,Um gato siamês não está brincando no jardim com um novelo de lã entre as patas,O gato siamês está no jardim.,2,neutral,premise
1489,Um homem não está observando o trânsito em frente à sua residência,O homem está em frente à sua casa olhando o trânsito,0,contradiction,premise
1493,Uma mulher não está parada diante de um espelho,Uma mulher está em frente a um espelho,2,neutral,premise
1495,Um menino vestindo uma blusa regata azul não está observando uma foto,O menino está observando uma foto enquanto veste uma blusa regata azul.,0,contradiction,premise
1497,As atrizes protagonistas da novela não são mostradas,As atrizes principais da novela estão sendo apresentadas,0,contradiction,premise
1500,Uma pessoa não está protegendo um violão,Há uma pessoa cuidando de um instrumento musical,2,neutral,premise
1504,"Um indivíduo está à beira do mar, mas não é atingido por nenhuma onda",O indivíduo está sendo atingido por uma onda enquanto está sentado à beira do mar,0,contradiction,premise
1510,Os guardas municipais não estão em treinamento na escola,Os guardas municipais estão se preparando na escola.,0,contradiction,premise
1511,Jovens estão dispersos e não prestam atenção em qualquer mensagem em uma janela de computador,Jovens estão juntos olhando uma mensagem em uma tela de computador,0,contradiction,premise
1512,Algumas mulheres estão tomando café,Todas as mulheres presentes estão evitando o café.,0,contradiction,premise
1516,O homem está misturando molho em uma tigela,O homem está evitando mexer o molho na tigela,0,contradiction,premise
1522,Um homem não está andando com um cão na chuva,Um homem está caminhando com seu cachorro sob a chuva,0,contradiction,premise
1525,A frase sugere que o pensamento não é a maneira da alma se comunicar consigo mesma,O pensamento é uma maneira da alma falar consigo mesma,0,contradiction,premise
1528,Não há nenhum atleta paraolímpico em cadeiras de rodas competindo em uma corrida,Há uma competição de corrida com a participação de atletas paraolímpicos em cadeiras de rodas.,0,contradiction,premise
1529,Um castelo está fora da visão de qualquer jovem morena,Uma jovem de cabelos escuros está olhando para um castelo,0,contradiction,premise
1532,Atletas de duas diferentes categorias não estão treinando juntos,"Estão todos treinando na mesma área, apesar de pertencerem a categorias diferentes.",0,contradiction,premise
1534,Nenhum mergulhador azul está alimentando um golfinho,O golfinho está sendo alimentado por um mergulhador,0,contradiction,premise
1535,A eletricidade voltou e o banho será com água quente,"A eletricidade está desligada, portanto o chuveiro elétrico não funcionará e o banho será com água fria.",0,contradiction,premise
1539,Uma mulher não está partindo uma corrente com um machado,Uma mulher está usando um machado para romper uma corrente.,0,contradiction,premise
1545,O treinador e dois jogadores não comemoram abraçados após não marcarem o gol da vitória,O gol da vitória foi marcado,0,contradiction,premise
1546,"Dois gatos, um cinza e outro laranja, não estão brincando despreocupadamente juntos no quintal",Há um gato cinza e um gato laranja brincando juntos.,0,contradiction,premise
1549,Os filhos da pessoa não estão aproveitando as férias brincando com amigos e comendo pipoca,As crianças da pessoa estão se divertindo e comendo pipoca,0,contradiction,premise
1550,Nenhum bebê está mamando no peito da mãe,O bebê está se alimentando no peito da mãe,0,contradiction,premise
1553,Há um barco de vela vermelho navegando contra a correnteza,Não existe um barco de vela vermelho navegando na direção oposta ao fluxo da água.,2,neutral,premise
1554,Existe um homem abandonando um bebê em um beco sujo,Nenhum bebê está sendo abandonado em um beco sujo por um homem.,2,neutral,premise
1557,Uma praça central não é conectada por cinco ruas e não é cercada por vários prédios,A praça está localizada em uma área urbana.,2,neutral,premise
1561,Alguns coelhos estão definitivamente saltando buracos,Os coelhos não estão saltando buracos.,0,contradiction,premise
1563,Os pais não estão observando suas trigêmeas recém-nascidas,Há um trio de irmãs recém-nascidas sendo olhadas pelos pais,0,contradiction,premise
1564,Uma chaminé de fábrica não está emitindo resíduos,A fábrica está em funcionamento,2,neutral,premise
1574,Servidores públicos não participaram da gincana,A gincana contou com a participação de servidores públicos.,0,contradiction,premise
1576,As crianças não ajudaram na limpeza do pátio da escola e os professores estão descontentes por isso,Os professores estão contentes com a ação das crianças,0,contradiction,premise
1579,Jovens em trajes de esporte estão jogando bola no campo,Não há ninguém jogando bola no campo em trajes de esporte,0,contradiction,premise
1581,Uma mulher branca de cabelo castanho escuro não está usando um chapéu de palha e óculos escuros em um dia ensolarado,A mulher está protegendo os olhos do sol com óculos escuros.,0,contradiction,premise
1582,Um peixe prateado não está saltando fora do mar,Um peixe está realizando um salto acrobático para fora do mar,0,contradiction,premise
1584,Algumas mulheres estão interferindo,As mulheres estão evitando a interferência,0,contradiction,premise
1585,"Vários homens não se reúnem nem se abraçam, formando um círculo no centro de um campo de futebol",Um grupo de homens está formando um círculo no campo de futebol através de um abraço coletivo,0,contradiction,premise
1586,Alunos não estão realizando experimentos em um laboratório,Experimentos estão sendo realizados por alunos em um laboratório,0,contradiction,premise
1594,Um cachorro não está se divertindo com uma bola velha,O cachorro está brincando com uma bola já usada,0,contradiction,premise
1596,No banheiro não há um porta-sabonete e uma planta,Existe uma planta no banheiro.,0,contradiction,premise
1602,Um homem não está distribuindo cestas básicas para as pessoas,Alguém está ajudando pessoas fornecendo cestas básicas,0,contradiction,premise
1603,As folhas não estão paradas,Não há vento agitando as folhas.,0,contradiction,premise
1610,Cinco homens não estão presentes na tela,Existe um grupo de cinco homens na tela,0,contradiction,premise
1619,Crianças não estão preparando um bolo,Existe um bolo sendo feito.,0,contradiction,premise
1620,Um gato preto não está deitado em uma almofada,Existe um gato preto repousando sobre um objeto macio.,0,contradiction,premise
1622,Uma mulher de jaqueta vermelha não está tendo dificuldades para dirigir um carro esportivo,A mulher na jaqueta vermelha está com problemas ao conduzir o veículo esportivo.,0,contradiction,premise
1626,O indivíduo que dirige o carro não está observando a colisão de outro motorista,A pessoa ao volante está vendo a colisão de outro motorista,0,contradiction,premise
1630,Um prendedor de cabelo não se assemelha ao formato de uma folha de maconha,O prendedor de cabelo é em formato de folha de maconha,0,contradiction,premise
1633,Um capelo e um diploma não estão presentes em um desenho,O desenho representa uma formatura.,0,contradiction,premise
1634,"Uma mulher não está escalando qualquer cerca, alta ou baixa",A mulher está subindo a cerca que não é alta,0,contradiction,premise
1638,A parede não está inteiramente coberta por cartazes de filmes,O filme tem um cartaz que cobre toda a parede.,0,contradiction,premise
1641,"Uma mulher não está contemplando o pôr do sol, e crianças não brincam ao seu redor",Uma mulher está observando o pôr do sol enquanto crianças brincam ao redor.,0,contradiction,premise
1642,Os filhotes de cachorro nos cestos não são usados em comerciais de televisão,Os filhotes de cachorro estão aparecendo em um comercial de televisão como adereços,0,contradiction,premise
1648,Uma pequena garota não está desenhando na praia com seu pai,A garota está na praia com seu pai.,0,contradiction,premise
1651,Um garoto não está calçando botas de neve ou segurando esquis ao lado de uma menina com roupas vivas,Um garoto está segurando um equipamento de esqui e está ao lado de uma menina usando roupas coloridas,0,contradiction,premise
1652,O indivíduo em estado de agitação busca frequentes conflitos com outros,O indivíduo tranquilo evita situações de conflito,0,contradiction,premise
1655,Girafas dormem mais de 30 minutos por dia,As girafas não dormem mais do que 30 minutos diariamente.,0,contradiction,premise
1660,Um estudo revela que nenhum brasileiro se torna milionário diariamente,Há brasileiros que se tornam ricos todos os dias,0,contradiction,premise
1661,Um relógio de ponto digital preto não deve ser usado pelos empregados,Os empregados devem usar um relógio de ponto digital.,0,contradiction,premise
1663,Dois rapazes não estão agachados consertando um cilindro comprido e oco,Os rapazes estão consertando algo.,2,neutral,premise
1664,Um estudo revela que a expectativa de vida não diminui ao consumir mais de sete latas de cerveja por semana,Consumir mais de sete latas de cerveja por semana pode reduzir a expectativa de vida.,0,contradiction,premise
1667,Engrenagens não estão fixadas em uma parede e contidas em uma caixa de inox polido,A caixa de inox polido contém engrenagens.,0,contradiction,premise
1672,Nenhuma máscara branca e nenhum par de luvas azuis descartáveis estão jogadas no chão,Um par de luvas azuis e uma máscara estão no chão.,0,contradiction,premise
1673,Uma mulher não está picando alho,Alguém está preparando comida.,2,neutral,premise
1680,Três adolescentes não estão flutuando em uma bóia de flamingo inflável no lago,Há adolescentes em uma bóia inflável no lago,0,contradiction,premise
1684,Um garoto não está praticando uma melodia no piano,Um garoto está tocando piano,2,neutral,premise
1688,Os homens estão jogando bola no parque," ""Não há homens jogando bola no parque""",0,contradiction,premise
1694,Uma mulher não possui um chip localizado atrás de sua orelha,Existe um objeto tecnológico localizado atrás da orelha de uma mulher,2,neutral,premise
1700,Nenhuma espiga de milho se destaca em meio a uma plantação,Existe uma plantação de milho.,2,neutral,premise
1702,Um homem não está sendo cuidadosamente barbeado por uma mulher,Uma mulher está barbeando um homem com cuidado,0,contradiction,premise
1706,Um sofá cinza adornado com almofadas não está posicionado em uma sala,O sofá com almofadas está na sala,0,contradiction,premise
1708,Nenhuma mulher está costurando um pedaço de tecido,Uma mulher está costurando um tecido,0,contradiction,premise
1710,Um vestido infantil feminino não é estampado com nuvens e arco-íris,O vestido infantil feminino tem desenhos de nuvens e arco-íris.,0,contradiction,premise
1711,Nenhuma foto foi detalhada nos recursos de acessibilidade,Todas as imagens contêm descrições acessíveis,0,contradiction,premise
1714,Uma pesquisa revela que o maior fator de estresse no ambiente de trabalho não é a descoberta de um erro cometido,A descoberta de um erro cometido é a principal causa de estresse no ambiente de trabalho,0,contradiction,premise
1718,Uma carteira de trabalho não está sendo exibida,Alguém está mostrando uma carteira de trabalho,0,contradiction,premise
1721,"Os atletas, após o término da corrida, não mostram suas medalhas e não há sorrisos no rosto",Os atletas estão felizes por terem terminado a corrida.,0,contradiction,premise
1734,Um mini espantalho não é feito de palha e não tem retalhos,O espantalho pequeno é composto por retalhos e palha,0,contradiction,premise
1743,Mãos masculinas tatuadas não estão realizando trabalhos manuais em madeira,As mãos tatuadas estão trabalhando com madeira.,0,contradiction,premise
1747,Alguns pássaros estão voando sob a chuva,Os pássaros estão se abrigando da chuva,0,contradiction,premise
1748,"Três meninos de camiseta branca não estão sentados de costas, observando um lago",Tem pessoas observando um lago,2,neutral,premise
1751,O deputado não possui uma foto do dia de seu casamento em seu acervo pessoal,Há uma foto do dia do casamento do deputado em seu acervo pessoal,0,contradiction,premise
1752,Ciclistas estão pedalando em fila pela montanha acima,Os ciclistas estão subindo a montanha de maneira dispersa.,0,contradiction,premise
1757,Um idoso não é visto dentro de um barril,Há um homem mais velho dentro de um barril,0,contradiction,premise
