,Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part,predicted_label
1470,1470.0,Uma pessoa está sentada enquanto joga em várias telas,Há uma pessoa jogando em diversas telas enquanto está sentada,1,Entailment,OK,N,,,,1
1471,1471.0,O robô está convidando para uma demonstração do dispositivo no próximo sábado,Uma demonstração do dispositivo será realizada no próximo sábado com o robô.,1,Entailment,OK,N,,,,1
1472,1472.0,Dois gatos estão se divertindo no jardim cheio de flores,Um cachorro está correndo no parque,2,Neutral,OK,N,,,,2
1473,1473.0,Duas crianças estão sorrindo enquanto brincam no tapete da sala,As crianças estão chorando na cozinha.,0,Contradiction,OK,N,,,,0
1474,1474.0,Os avós são considerados bênçãos amorosas na família e nunca devem se tornar fontes de conflito ou descontentamento,Os avós são pessoas idosas,2,Neutral,OK,N,,,,2
1475,1475.0,"Um prato de ovos mexidos, salsichas e queijo é colocado na mesa ao lado de uma xícara de chá preto com leite",Há um prato de comida e uma xícara de chá preto na mesa,1,Entailment,OK,N,,,,1
1476,1476.0,A chuva está caindo no rosto do garoto que está de casaco azul,O menino de casaco azul está se molhando na chuva,1,Entailment,OK,N,,,,1
1477,1477.0,O plenário da assembleia está em exibição,O plenário da assembleia não está aberto para visitação.,0,Contradiction,OK,N,,,,0
1478,1478.0,O indulto para condenado por corrupção poderá ser proibido,O indulto para condenados por corrupção será sempre permitido.,0,Contradiction,OK,N,,,,0
1479,1479.0,O topo de uma árvore de Natal está decorado,Os presentes estão debaixo da árvore de Natal,2,Neutral,OK,N,,,,2
1480,1480.0,Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas estão paradas ao lado de uma loja de doces,0,Contradiction,OK,N,,,,1
1481,1481.0,"Um homem, sem camisa e com uma bolsa a tiracolo, está diante de uma montanha rochosa enquanto o céu se enche de nuvens ao longe",O homem está pensando em escalar a montanha.,2,Neutral,OK,N,,,,2
1482,1482.0,Uma criança está pintando usando a boca durante uma oficina,A criança está pintando um quadro de flores.,2,Neutral,OK,N,,,,2
1483,1483.0,Três gatinhos estão se divertindo em um jardim florido,Há um cachorro correndo no jardim,2,Neutral,OK,N,,,,2
1484,1484.0,Há livros infantis disponíveis na biblioteca,A biblioteca possui livros destinados ao público infantil,1,Entailment,OK,N,,,,1
1485,1485.0,Diferentes conjuntos de pares de brincos estão a venda,Não há brincos disponíveis para venda,0,Contradiction,OK,N,,,,0
1486,1486.0,Uma equipe de chefs está exibindo seus pratos gourmet e posando para a fotografia,A equipe de chefs está posando para fotos sem pratos.,0,Contradiction,OK,N,,,,0
1487,1487.0,Um gato siamês está brincando no jardim com um novelo de lã entre as patas,O gato siamês está no jardim.,1,Entailment,OK,N,,,,1
1488,1488.0,Três mulheres e um garoto ao lado de uma cerca de bambu estão fazendo poses divertidas,As três mulheres e o garoto estão sérios ao lado de uma cerca de bambu,0,Contradiction,OK,N,,,,0
1489,1489.0,Um homem está observando o trânsito em frente à sua residência,O homem está em frente à sua casa olhando o trânsito,1,Entailment,OK,N,,,,1
1490,1490.0,Alunos estão realizando experimentos em um laboratório,Os alunos estão usando jalecos brancos durante os experimentos,2,Neutral,OK,N,,,,2
1491,1491.0,Indivíduos vestindo roupas de frio estão sendo fornecidos com máscaras pela equipe do governo local,Está frio no local.,2,Neutral,OK,N,,,,1
1492,1492.0,Não há nenhum gato que é siamês e branco no jardim carregando um novelo de lã nas suas patas,Há um cachorro preto brincando com uma bola no jardim,2,Neutral,OK,N,,,,2
1493,1493.0,Uma mulher está parada diante de um espelho,Uma mulher está em frente a um espelho,1,Entailment,OK,N,,,,0
1494,1494.0,Uma mulher está subindo em uma bicicleta em uma calçada,A mulher está vestindo capacete enquanto anda de bicicleta,2,Neutral,OK,N,,,,2
1495,1495.0,Um menino vestindo uma blusa regata azul está observando uma foto,O menino está observando uma foto enquanto veste uma blusa regata azul.,1,Entailment,OK,N,,,,1
1496,1496.0,Um personagem do filme fez muito sucesso,O personagem do filme não foi notado pelo público,0,Contradiction,OK,N,,,,0
1497,1497.0,As atrizes protagonistas da novela são mostradas,As atrizes principais da novela estão sendo apresentadas,1,Entailment,OK,N,,,,1
1498,1498.0,Um aparelho removível está presente,O aparelho removível é de cor preta.,2,Neutral,OK,N,,,,2
1499,1499.0,Um vestido infantil feminino é estampado com nuvens e arco-íris,O vestido infantil feminino é de manga longa.,2,Neutral,OK,N,,,,2
1500,1500.0,Uma pessoa está protegendo um violão,Há uma pessoa cuidando de um instrumento musical,1,Entailment,OK,N,,,,1
1501,1501.0,Existe um maço de couve fresca nas mãos de uma pessoa,A pessoa comprou a couve no mercado local.,2,Neutral,OK,N,,,,2
1502,1502.0,"A lancheria serve um sanduíche composto por pão tipo baguete, alface, tomate, pepino, queijo, carne e bacon",A lancheria serve um sanduíche sem queijo,0,Disagreement,OK,S,,,,0
1503,1503.0,Um prato do restaurante contém filé de salmão acompanhado de batatas,O prato do restaurante não tem salmão nem batatas,0,Contradiction,OK,N,,,,0
1504,1504.0,"Um indivíduo está sentado à beira do mar, sendo atingido por uma onda",O indivíduo está sendo atingido por uma onda enquanto está sentado à beira do mar,1,Entailment,OK,N,,,,1
1505,1505.0,Um homem de patins não está no céu próximo a uma montanha,Um homem de patins está voando no céu próximo a uma montanha,0,Contradiction,OK,N,,,,0
1506,1506.0,Não existe nenhuma mulher cortando um bolo com uma espátula,Uma mulher está assando um bolo.,2,Neutral,OK,N,,,,0
1507,1507.0,Um garoto jovem está comercializando seu patinete,O garoto jovem está comprando um patinete,0,Contradiction,OK,N,,,,1
1508,1508.0,Uma raposa vermelha está saltando por um bosque de árvores altas,A raposa vermelha possui uma cauda felpuda.,2,Neutral,OK,N,,,,2
1509,1509.0,"Duas mães estão sentadas sendo maquiadas, com uma mesa cheia de produtos de maquiagem entre elas",As duas mães estão se maquiando sem nenhum produto,0,Contradiction,OK,N,,,,0
1510,1510.0,Os guardas municipais estão em treinamento na escola,Os guardas municipais estão se preparando na escola.,1,Entailment,OK,N,,,,1
1511,1511.0,Jovens estão reunidos ao redor de uma mensagem em uma janela de computador que os lembra de fazer algo por si mesmos hoje,Jovens estão juntos olhando uma mensagem em uma tela de computador,1,Entailment,OK,N,,,,1
1512,1512.0,Não tem nenhuma mulher bebendo café,Todas as mulheres presentes estão evitando o café.,1,Entailment,OK,N,,,,1
1513,1513.0,O homem está comendo,Alguém está consumindo alimento.,1,Disagreement,OK,S,,,,1
1514,1514.0,Um viajante solitário com um chapéu vermelho está atravessando um deserto de areias douradas,O homem com o chapéu vermelho está carregando uma mochila pesada.,2,Neutral,OK,N,,,,2
1515,1515.0,Um homem está assando peixe,Não há ninguém assando peixe,0,Contradiction,OK,N,,,,0
1516,1516.0,O homem não está misturando molho em uma tigela,O homem está evitando mexer o molho na tigela,1,Entailment,OK,N,,,,1
1517,1517.0,Uma mão está segurando uma arma,A mão que segura a arma tem um anel no dedo.,2,Neutral,OK,N,,,,2
1518,1518.0,Não existe nenhum homem abandonando um bebê em um beco sujo,Há uma mulher alimentando um bebê em uma casa limpa.,2,Neutral,OK,N,,,,2
1519,1519.0,"Uma corrente e um pingente, ambos banhados a ouro, possuem pedras de zircônia incrustadas",A corrente com o pingente é um presente para o aniversário de 18 anos da filha,2,Neutral,OK,N,,,,2
1520,1520.0,O avião é visto na pista com o hangar ao fundo,O avião na pista é um Boeing 747,2,Neutral,OK,N,,,,2
1521,1521.0,Petiscos e bebidas está sendo servido aos convidados,Nenhum petisco ou bebida está sendo servido para os convidados.,0,Contradiction,OK,N,,,,0
1522,1522.0,Um homem está andando com um cão na chuva,Um homem está caminhando com seu cachorro sob a chuva,1,Entailment,OK,N,,,,1
1523,1523.0,O chimpanzé está rodeado de folhas na floresta,O chimpanzé tem um pelo castanho escuro.,2,Neutral,OK,N,,,,2
1524,1524.0,Uma mulher está treinando arco e flecha em um campo de tiro,A mulher é uma atleta profissional de tiro com arco.,2,Neutral,OK,N,,,,2
1525,1525.0,A frase sugere que o pensamento é uma forma de a alma se comunicar consigo mesma,O pensamento é uma maneira da alma falar consigo mesma,1,Entailment,OK,N,,,,1
1526,1526.0,A receita proposta promete promover uma super-hidratação para prolongar a vida dos fios de cabelo,A receita não tem efeito sobre a hidratação ou a longevidade dos fios de cabelo.,0,Contradiction,OK,N,,,,0
1527,1527.0,Duas crianças estão se divertindo juntas no parquinho,Uma das crianças tem cabelos cacheados.,2,Neutral,OK,N,,,,2
1528,1528.0,Dois atletas paraolímpicos em cadeiras de rodas estão competindo em uma corrida,Há uma competição de corrida com a participação de atletas paraolímpicos em cadeiras de rodas.,1,Entailment,OK,N,,,,1
1529,1529.0,Um castelo está sendo observado por uma jovem morena,Uma jovem de cabelos escuros está olhando para um castelo,1,Entailment,OK,N,,,,1
1530,1530.0,"Uma jovem ginasta está de uniforme, ansiosamente aguardando sua vez de apresentar-se na próxima competição",A ginasta tem cabelos compridos e loiros,2,Neutral,OK,N,,,,2
1531,1531.0,Um homem está distribuindo cestas básicas para as pessoas,Um homem está pegando cestas básicas das pessoas,0,Contradiction,OK,N,,,,1
1532,1532.0,Atletas de duas diferentes categorias estão treinando juntos,"Estão todos treinando na mesma área, apesar de pertencerem a categorias diferentes.",1,Entailment,OK,N,,,,1
1533,1533.0,Um gato cinza escuro e um coelho branco puro estão correndo no jardim,O coelho branco puro gosta de cenouras.,2,Neutral,OK,N,,,,2
1534,1534.0,Um mergulhador azul está alimentando um golfinho,O golfinho está sendo alimentado por um mergulhador,1,Entailment,OK,N,,,,1
1535,1535.0,A eletricidade não voltou e o banho ainda será com água fria,"A eletricidade está desligada, portanto o chuveiro elétrico não funcionará e o banho será com água fria.",1,Entailment,OK,N,,,,1
1536,1536.0,No banheiro há um porta-sabonete e uma planta,Não há objetos no banheiro.,0,Contradiction,OK,N,,,,0
1537,1537.0,Girafas só dormem até 30 minutos por dia,As girafas comem folhas de acácia.,2,Neutral,OK,N,,,,2
1538,1538.0,O atleta está participando de um arremesso de peso em uma olimpíada,O atleta tem uma rotina rigorosa de treinamento,2,Neutral,OK,N,,,,2
1539,1539.0,Uma mulher está partindo uma corrente com um machado,Uma mulher está usando um machado para romper uma corrente.,1,Entailment,OK,N,,,,1
1540,1540.0,"Uma taça de milkshake é decorada com flocos, tubetes e chantilly",A taça de milkshake é de vidro.,2,Neutral,OK,N,,,,2
1541,1541.0,Um homem está aparando a barba meticulosamente,O homem está deixando a barba crescer,0,Contradiction,OK,N,,,,0
1542,1542.0,Uma mulher está derramando um jarro de calda de chocolate em um bolo esfarelado,A mulher é uma confeiteira profissional.,2,Neutral,OK,N,,,,2
1543,1543.0,Muitos surfistas estão deslizando sobre as ondas,Os surfistas estão parados na areia da praia.,0,Contradiction,OK,N,,,,0
1544,1544.0,Um sofá cinza adornado com almofadas está posicionado em uma sala,Não há sofá na sala,0,Contradiction,OK,N,,,,0
1545,1545.0,O treinador e dois jogadores comemoram abraçados após marcarem o gol da vitória,O gol da vitória foi marcado,1,Entailment,OK,N,,,,1
1546,1546.0,"Dois gatos, um cinza e outro laranja, estão brincando despreocupadamente juntos no quintal",Há um gato cinza e um gato laranja brincando juntos.,1,Entailment,OK,N,,,,1
1547,1547.0,Uma fogueira arde intensamente com brasas vermelhas e chamas amarelas e laranjas,Estão assando marshmallows na fogueira.,2,Neutral,OK,N,,,,2
1548,1548.0,Uma antiga estante de farmácia exibe frascos e potes pertencentes daquela época,A estante de farmácia é feita de madeira de carvalho.,2,Neutral,OK,N,,,,2
1549,1549.0,Os filhos da pessoa estão aproveitando as férias brincando com amigos e comendo pipoca,As crianças da pessoa estão se divertindo e comendo pipoca,1,Entailment,OK,N,,,,1
1550,1550.0,Um bebê está mamando no peito da mãe,O bebê está se alimentando no peito da mãe,1,Entailment,OK,N,,,,1
1551,1551.0,"Uma mulher idosa está de costas, olhando para uma janela",A mulher idosa está de frente para a janela,0,Contradiction,OK,N,,,,0
1552,1552.0,Um homem está descascando uma batata amarela,A batata é de um richado muito bom,2,Confusing,H,S,,,,2
1553,1553.0,Não há nenhum barco de vela vermelho navegando contra a correnteza,Não existe um barco de vela vermelho navegando na direção oposta ao fluxo da água.,1,Entailment,OK,N,,,,1
1554,1554.0,Não existe nenhum homem abandonando um bebê em um beco sujo,Nenhum bebê está sendo abandonado em um beco sujo por um homem.,1,Entailment,OK,N,,,,1
1555,1555.0,Uma mulher está caminhando sob a neve,A mulher está usando uma jaqueta verde.,2,Neutral,OK,N,,,,2
1556,1556.0,Um homem de pele branca está aplicando creme no seus rosto,O homem não está cuidando de sua pele.,0,Contradiction,OK,N,,,,0
1557,1557.0,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça está localizada em uma área urbana.,1,Entailment,OK,N,,,,1
1558,1558.0,Um gato branco na areia está correndo pela praia e perseguindo uma pena,A praia está cheia de turistas.,2,Neutral,OK,N,,,,2
1559,1559.0,Um bolo de chocolate está decorado com cobertura de morango,O bolo de chocolate está sem cobertura.,0,Contradiction,OK,N,,,,0
1560,1560.0,Atletas de duas diferentes categorias estão treinando juntos,O treinador está passando instruções para os atletas durante o treino.,2,Neutral,OK,N,,,,2
1561,1561.0,Não há nenhum coelho saltando buracos,Os coelhos não estão saltando buracos.,1,Entailment,OK,N,,,,1
1562,1562.0,Uma mãe recebe carinho de seus dois filhos,A mãe está sorrindo enquanto recebe carinho de seus dois filhos.,2,Neutral,OK,N,,,,2
1563,1563.0,Os pais estão observando suas trigêmeas recém-nascidas,Há um trio de irmãs recém-nascidas sendo olhadas pelos pais,1,Entailment,OK,N,,,,1
1564,1564.0,Uma chaminé de fábrica está emitindo resíduos,A fábrica está em funcionamento,1,Entailment,OK,N,,,,0
1565,1565.0,O cachorro está correndo atrás da bola no parque,Há crianças brincando no parque.,2,Neutral,OK,N,,,,2
1566,1566.0,O novo presidente está realizando o juramento de posse,O novo presidente tem um plano para a economia.,2,Neutral,OK,N,,,,2
1567,1567.0,A mercearia vende grãos de café torrados e folhas de chá preto,A mercearia também vende frutas e legumes frescos,2,Neutral,OK,N,,,,2
1568,1568.0,O cartaz informa sobre as operações atuais da polícia durante a pandemia do novo Coronavírus,O cartaz está localizado em uma área de grande movimento de pessoas,2,Neutral,OK,N,,,,2
1569,1569.0,Seis participantes estão em uma reunião ao redor de uma mesa,Não há pessoas reunidas na mesa.,0,Contradiction,OK,N,,,,0
1570,1570.0,Um gato com pelagem branca e laço azul está deitado no sofá,Um gato com pelagem preta e laço vermelho está deitado no sofá.,0,Contradiction,OK,N,,,,0
1571,1571.0,"Uma apresentação de dança está ocorrendo, com todos os participantes vestidos de preto e em movimento",A apresentação de dança foi coreografada por um renomado coreógrafo.,2,Neutral,OK,N,,,,2
1572,1572.0,Um homem está andando com um cão na chuva,O homem está caminhando sozinho sem um cachorro,0,Contradiction,OK,N,,,,0
1573,1573.0,Não há nenhuma mulher cozinhando macarrão,Há uma mulher preparando arroz.,2,Disagreement,OK,S,,,,2
1574,1574.0,Servidores públicos participaram do da gincana,A gincana contou com a participação de servidores públicos.,1,Entailment,OK,N,,,,1
1575,1575.0,Três palhaças estão se apresentando no espetáculo,Não há palhaças performando no espetáculo,0,Contradiction,OK,N,,,,0
1576,1576.0,As crianças ajudaram na limpeza do pátio da escola e os professores estão felizes por isso,Os professores estão contentes com a ação das crianças,1,Entailment,OK,N,,,,1
1577,1577.0,Um pedaço de pão está sendo comido tranquilamente por um pássaro,O pássaro tem penas coloridas,2,Neutral,OK,N,,,,2
1578,1578.0,"O palco está pronto para a apresentação, com a cortina ainda fechada",A banda está ansiosa para começar a tocar.,2,Neutral,OK,N,,,,2
1579,1579.0,Jovens em trajes de esporte não estão jogando bola no campo,Não há ninguém jogando bola no campo em trajes de esporte,1,Entailment,OK,N,,,,1
1580,1580.0,Um castelo está sendo observado por uma jovem morena,Apenas idosos estão observando o castelo,0,Contradiction,OK,N,,,,0
1581,1581.0,Uma mulher branca de cabelo castanho escuro está usando um chapéu de palha e óculos escuros em um dia ensolarado,A mulher está protegendo os olhos do sol com óculos escuros.,1,Entailment,OK,N,,,,1
1582,1582.0,Um peixe prateado está saltando graciosamente fora do mar,Um peixe está realizando um salto acrobático para fora do mar,1,Entailment,OK,N,,,,1
1583,1583.0,Um broto está nascendo no solo,Não tem nada crescendo no solo.,0,Contradiction,OK,N,,,,0
1584,1584.0,Não tem nenhuma mulher interferindo,As mulheres estão evitando a interferência,1,Entailment,OK,N,,,,1
1585,1585.0,"Vários homens se reúnem e se abraçam, formando um círculo no centro de um campo de futebol",Um grupo de homens está formando um círculo no campo de futebol através de um abraço coletivo,1,Entailment,OK,N,,,,1
1586,1586.0,Alunos estão realizando experimentos em um laboratório,Experimentos estão sendo realizados por alunos em um laboratório,1,Entailment,OK,N,,,,1
1587,1587.0,Uma mulher de jaqueta vermelha está tendo dificuldades para dirigir um carro esportivo,A mulher de jaqueta vermelha está dirigindo perfeitamente um carro esportivo.,0,Contradiction,OK,N,,,,0
1588,1588.0,Um homem está soltando um pássaro,Nenhum pássaro está sendo solto,0,Contradiction,OK,N,,,,0
1589,1589.0,Um indivíduo está vestindo um suéter vermelho e caminhando descalço no campo de futebol,A pessoa está ouvindo música enquanto caminha.,2,Neutral,OK,N,,,,2
1590,1590.0,Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida não tem a capacidade de alegrar as pessoas,0,Contradiction,OK,N,,,,0
1591,1591.0,Dois pacotes transparentes contendo casquinhas de brownie estão dispostos sobre uma bancada de madeira diante de uma parede preta,Há uma jarra de vidro com flores ao lado dos pacotes transparentes com casquinhas de brownie.,2,Neutral,OK,N,,,,2
1592,1592.0,Profissionais de saúde estão administrando vacinas contra a gripe,Os profissionais de saúde estão cansados.,2,Neutral,OK,N,,,,2
1593,1593.0,O garoto da camisa vermelha está desenhando,O garoto da camisa vermelha está correndo ao ar livre,0,Contradiction,OK,N,,,,0
1594,1594.0,Um cachorro está se divertindo com uma bola velha,O cachorro está brincando com uma bola já usada,1,Entailment,OK,N,,,,0
1595,1595.0,Um templo está em chamas na avenida principal,O templo está intacto na avenida principal,0,Contradiction,OK,N,,,,0
1596,1596.0,No banheiro há um porta-sabonete e uma planta,Existe uma planta no banheiro.,1,Entailment,OK,N,,,,1
1597,1597.0,Um menino de três anos responde que tem chocolate no coração quando questionado sobre o que há nele,O menino de três anos tem cabelos castanhos,2,Neutral,OK,N,,,,2
1598,1598.0,Duas mulheres são personagens centrais desta obra de arte,A obra de arte tem uma paleta de cores vibrantes,2,Neutral,OK,N,,,,2
1599,1599.0,Um helicóptero é ilustrado voando entre as nuvens,Tem um avião voando acima das nuvens,2,Neutral,OK,N,,,,1
1600,1600.0,O homem acredita que as pessoas não valem o derramamento de lágrimas,O homem acredita que as pessoas são dignas de suas lágrimas,0,Contradiction,OK,N,,,,0
1601,1601.0,"Várias pimentas de cores verdes, laranjas e vermelhas estão reunidas","Não existem pimentas vermelhas, verdes e laranjas juntas",0,Contradiction,OK,N,,,,0
1602,1602.0,Um homem está distribuindo cestas básicas para as pessoas,Alguém está ajudando pessoas fornecendo cestas básicas,1,Entailment,OK,N,,,,1
1603,1603.0,As folhas estão paradas,Não há vento agitando as folhas.,1,Entailment,OK,N,,,,1
1604,1604.0,Uma gata malhada está perseguindo uma gata siamesa em uma colina pedregosa,A gata malhada está dormindo tranquilamente na colina,0,Contradiction,OK,N,,,,0
1605,1605.0,O homem está misturando legumes em uma panela,A panela está vazia,0,Contradiction,OK,N,,,,0
1606,1606.0,"É importante de persistir no amor, mas abandonar aqueles que não são capazes de amar",A persistência é uma qualidade valiosa em muitos aspectos da vida.,2,Neutral,OK,N,,,,2
1607,1607.0,Um homem está degustando um prato de frutos do mar,O homem está no restaurante à beira-mar.,2,Neutral,OK,N,,,,2
1608,1608.0,Não existe nenhum corredor cansado comemorando,Um corredor cansado está comemorando,0,Contradiction,OK,N,,,,0
1609,1609.0,Quatro potes de geléia de tomate estão dispostos na mesa da cozinha,Os potes de geléia são de vidro,2,Neutral,OK,N,,,,2
1610,1610.0,Cinco homens estão presentes na tela,Existe um grupo de cinco homens na tela,1,Entailment,OK,N,,,,1
1611,1611.0,Uma garota está pintando um quadro,A garota está pintando um quadro usando tinta a óleo,2,Neutral,OK,N,,,,2
1612,1612.0,Uma garota está sussurrando para uma flor,A garota está gritando para uma flor,0,Contradiction,OK,N,,,,0
1613,1613.0,Um menino de camisa azul está correndo imprudentemente ao redor da piscina,O menino está usando tênis vermelho,2,Neutral,OK,N,,,,2
1614,1614.0,Uma mulher está parada na beira de um penhasco,Uma mulher está no topo de uma montanha.,0,Contradiction,OK,N,,,,0
1615,1615.0,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas estão descansando antes da corrida.,0,Contradiction,OK,N,,,,0
1616,1616.0,Ciclistas não estão pedalando em fila pela montanha acima,Os ciclistas estão usando capacetes de segurança.,2,Neutral,OK,N,,,,2
1617,1617.0,Uma mulher está preparando frutas em uma tigela,Uma mulher está cortando legumes,0,Disagreement,OK,S,,,,1
1618,1618.0,Não tem nenhum homem tocando piano,Um homem está fazendo música no piano,0,Contradiction,OK,N,,,,0
1619,1619.0,Crianças estão preparando um bolo,Existe um bolo sendo feito.,1,Entailment,OK,N,,,,1
1620,1620.0,Um gato preto está deitado em uma almofada,Existe um gato preto repousando sobre um objeto macio.,1,Entailment,OK,N,,,,1
1621,1621.0,Um mapa indica a região impactada pela chuva,O mapa não mostra nenhuma região afetada pela chuva,0,Contradiction,OK,N,,,,0
1622,1622.0,Uma mulher de jaqueta vermelha está tendo dificuldades para dirigir um carro esportivo,A mulher na jaqueta vermelha está com problemas ao conduzir o veículo esportivo.,1,Entailment,OK,N,,,,1
1623,1623.0,A afirmação defende que é possível realizar um treinamento intenso mesmo estando em casa,Uma pessoa pode utilizar aparelhos de ginástica em casa,2,Neutral,OK,N,,,,2
1624,1624.0,Um indivíduo está cantando,O indivíduo está em um estúdio de gravação.,2,Neutral,OK,N,,,,2
1625,1625.0,As carteiras estão vazias em uma sala de aula,As carteiras da sala de aula estão cheias,0,Contradiction,OK,N,,,,0
1626,1626.0,O indivíduo que dirige o carro está observando a colisão de outro motorista,A pessoa ao volante está vendo a colisão de outro motorista,1,Entailment,OK,N,,,,1
1627,1627.0,O céu está completamente nublado,Pode chover mais tarde.,2,Neutral,OK,N,,,,2
1628,1628.0,Uma máscara branca e um par de luvas azuis descartáveis estão jogadas no chão,Não há máscara nem luvas no chão.,0,Contradiction,OK,N,,,,0
1629,1629.0,Ao lado da casa há uma pequena lavoura de feijão,A casa ao lado da lavoura é de cor vermelha,2,Neutral,OK,N,,,,2
1630,1630.0,Um prendedor de cabelo tem o formato de uma folha de maconha,O prendedor de cabelo é em formato de folha de maconha,1,Entailment,OK,N,,,,1
1631,1631.0,Uma médica está examinando a garganta de uma paciente e questiona a importância da videolaringoscopia,A médica está exaltando a importância inquestionável da videolaringoscopia,0,Contradiction,OK,N,,,,1
1632,1632.0,"Uma estante está repleta de discos e uma vitrola, adornada com iluminação decorativa diferenciada",A sala tem uma cadeira de balanço,2,Neutral,OK,N,,,,2
1633,1633.0,Um capelo e um diploma são representados em um desenho,O desenho representa uma formatura.,1,Entailment,OK,N,,,,0
1634,1634.0,Uma mulher está escalando uma cerca baixa,A mulher está subindo a cerca que não é alta,1,Entailment,OK,N,,,,1
1635,1635.0,"A pessoa está tirando uma selfie com a cabeça raspada, um braço apoiado nela e usando batom azul",Alguém está usando uma camiseta branca,2,Neutral,OK,N,,,,2
1636,1636.0,Duas meninas estão relaxando na areia à beira do mar,Há um casal de idosos caminhando na beira do mar,2,Neutral,OK,N,,,,2
1637,1637.0,O mês mundial de combate ao câncer de próstata está sendo divulgado,O mês mundial de combate ao câncer de próstata não está sendo divulgado,0,Contradiction,OK,N,,,,0
1638,1638.0,A parede inteira está coberta pelo cartaz do filme,O filme tem um cartaz que cobre toda a parede.,1,Entailment,OK,N,,,,1
1639,1639.0,A veterinária está cuidando de dois cachorros doentes ao mesmo tempo,A veterinária tem 10 anos de experiência em cuidar de animais doentes,2,Neutral,OK,N,,,,2
1640,1640.0,Os pés de uma modelo estão calçados com um sapato de verniz,A modelo está descalça.,0,Contradiction,OK,N,,,,0
1641,1641.0,"Uma mulher está contemplando o pôr do sol, enquanto crianças brincam entre as casas ao seu redor",Uma mulher está observando o pôr do sol enquanto crianças brincam ao redor.,1,Entailment,OK,N,,,,1
1642,1642.0,Os filhotes de cachorro nos cestos estão sendo usados como adereços para um comercial de televisão,Os filhotes de cachorro estão aparecendo em um comercial de televisão como adereços,1,Entailment,OK,N,,,,1
1643,1643.0,O atraso no pagamento de uma das três últimas parcelas da prestação de alimento pode resultar em prisão civil,A pessoa está atrasada no pagamento do aluguel da casa.,2,Neutral,OK,N,,,,2
1644,1644.0,A senhora serviu um bule de chá aos seus convidados,A senhora serviu biscoitos com o chá.,2,Neutral,OK,N,,,,2
1645,1645.0,A pizza não está sendo cortada pelo homem,A pizza é de queijo e presunto,2,Neutral,OK,N,,,,2
1646,1646.0,Um homem está degustando um prato de frutos do mar,O homem está comendo uma salada de frutas.,0,Contradiction,OK,N,,,,0
1647,1647.0,Um par de sapatos está pendurado em um cabide,Um par de sapatos está guardado em uma caixa,0,Contradiction,OK,N,,,,0
1648,1648.0,Uma pequena garota está desenhando na praia com seu pai,A garota está na praia com seu pai.,1,Entailment,OK,N,,,,1
1649,1649.0,Diversos sabores de refeições congeladas estão disponíveis para venda,Refeições congeladas de frango estão disponíveis em embalagens recicláveis,2,Neutral,OK,N,,,,2
1650,1650.0,Um gato branco está saltando entre os galhos de uma floresta sombria,Um gato branco está dormindo na floresta sombria.,0,Contradiction,OK,N,,,,0
1651,1651.0,Um garoto está calçando botas de neve e segurando um esqui azul ao lado de uma menina de blusa rosa e luvas roxas,Um garoto está segurando um equipamento de esqui e está ao lado de uma menina usando roupas coloridas,1,Entailment,OK,N,,,,1
1652,1652.0,O indivíduo em estado de tranquilidade não busca conflito com outros,O indivíduo tranquilo evita situações de conflito,1,Entailment,OK,N,,,,1
1653,1653.0,Uma mulher está de pé,A mulher está usando um vestido azul,2,Neutral,OK,N,,,,2
1654,1654.0,Uma criança está aprendendo a andar de skate com a ajuda de um professor,A criança tem um skate azul.,2,Neutral,OK,N,,,,2
1655,1655.0,Girafas só dormem até 30 minutos por dia,As girafas não dormem mais do que 30 minutos diariamente.,1,Entailment,OK,N,,,,1
1656,1656.0,"Uma cumbuca preta contém nhoque de batata doce com ragu de rabada, agrião e brotos por cima",Nhoque de batata doce com ragu de rabada é servido em uma cumbuca preta,1,Entailment,OK,N,,,,1
1657,1657.0,Um homem está segurando um livro aberto,Um homem está lendo um jornal.,2,Neutral,OK,N,,,,2
1658,1658.0,"Um manequim está vestido com uma blusa mostarda de decote em V e alças finas, e uma saia branca curta com pregas na barra",O manequim está vestido com calça e camiseta,0,Contradiction,OK,N,,,,0
1659,1659.0,O homem está comendo,O homem está usando uma camiseta verde.,2,Neutral,OK,N,,,,2
1660,1660.0,Um estudo revela que alguns brasileiros se tornam milionários diariamente,Há brasileiros que se tornam ricos todos os dias,1,Entailment,OK,N,,,,1
1661,1661.0,Um relógio de ponto digital preto deve ser usado  pelo empregados,Os empregados devem usar um relógio de ponto digital.,1,Entailment,OK,N,,,,1
1662,1662.0,"Um filhote de tamanduá está em um viveiro, cercado por pedaços de madeira e cobertores",O filhote de tamanduá está correndo livremente na floresta,0,Contradiction,OK,N,,,,0
1663,1663.0,Dois rapazes estão agachados consertando um cilindro comprido e oco,Os rapazes estão consertando algo.,1,Entailment,OK,N,,,,1
